Candidate_ID,Role_Applied,Department,Source,Application_Date,Screening_Date,Interview_Date,Offer_Date,Hire_Date,Final_Status,Missing_Offer_Flag,Time_to_Hire,Stage_Drop
C00449,Product Manager,Tech,LinkedIn,31-12-2023,04-01-2024,06-01-2024,,,Dropped,FALSE,-1,After_Interview
C00450,Data Scientist,HR,Naukri,01-10-2024,09-10-2024,17-10-2024,25-10-2024,02-11-2024,Hired,FALSE,32,
C00451,Marketing Specialist,Sales,Referral,01-02-2024,02-02-2024,16-02-2024,22-02-2024,06-03-2024,Hired,FALSE,34,
C00452,HR Manager,Tech,Naukri,10-02-2024,20-02-2024,29-02-2024,01-03-2024,18-03-2024,Hired,FALSE,37,
C00453,Sales Executive,HR,LinkedIn,02-05-2025,10-05-2025,11-05-2025,15-05-2025,,Rejected,FALSE,-1,After_Offer
C00454,Marketing Specialist,Marketing,Referral,09-09-2024,16-09-2024,17-09-2024,26-09-2024,28-09-2024,Hired,FALSE,19,
C00455,HR Manager,Product,Referral,29-07-2024,06-08-2024,11-08-2024,16-08-2024,31-08-2024,Hired,FALSE,33,
C00456,Sales Executive,Tech,Naukri,23-03-2025,28-03-2025,29-03-2025,01-04-2025,,Dropped,FALSE,-1,After_Offer
C00457,Software Engineer,Tech,AngelList,14-11-2023,22-11-2023,,,,Hired,FALSE,-1,
C00458,Software Engineer,Marketing,LinkedIn,08-04-2025,11-04-2025,26-04-2025,29-04-2025,,Dropped,FALSE,-1,After_Offer
C00459,Software Engineer,Marketing,LinkedIn,20-06-2025,26-06-2025,29-06-2025,03-07-2025,,Dropped,FALSE,-1,After_Offer
C00460,Marketing Specialist,Sales,AngelList,02-07-2024,04-07-2024,16-07-2024,19-07-2024,,Rejected,FALSE,-1,After_Offer
C00461,Data Scientist,Product,Company Website,01-06-2025,03-06-2025,,,,Hired,FALSE,-1,
C00462,Sales Executive,Product,Company Website,27-02-2024,04-03-2024,,,,Hired,FALSE,-1,
C00463,Software Engineer,Tech,LinkedIn,14-02-2024,23-02-2024,26-02-2024,04-03-2024,,Dropped,FALSE,-1,After_Offer
C00464,Product Manager,Marketing,AngelList,12-11-2023,,,,,Rejected,FALSE,-1,After_Application
C00465,Sales Executive,Product,AngelList,24-02-2024,01-03-2024,12-03-2024,15-03-2024,20-03-2024,Hired,FALSE,25,
C00466,Sales Executive,HR,Referral,01-04-2024,02-04-2024,07-04-2024,15-04-2024,,Rejected,FALSE,-1,After_Offer
C00467,Data Scientist,Product,Company Website,04-04-2025,07-04-2025,,,,Dropped,FALSE,-1,After_Screening
C00468,HR Manager,Tech,Company Website,19-04-2024,23-04-2024,,,,Hired,FALSE,-1,
C00469,Data Scientist,Product,Referral,28-06-2024,29-06-2024,13-07-2024,14-07-2024,,Rejected,FALSE,-1,After_Offer
C00470,Software Engineer,Sales,Naukri,29-05-2024,06-06-2024,16-06-2024,24-06-2024,08-07-2024,Hired,FALSE,40,
C00471,Product Manager,Marketing,Company Website,21-11-2023,01-12-2023,05-12-2023,10-12-2023,30-12-2023,Hired,FALSE,39,
C00472,Product Manager,Tech,Referral,10-03-2025,14-03-2025,,,,Rejected,FALSE,-1,After_Screening
C00473,Software Engineer,Tech,AngelList,10-10-2023,16-10-2023,,,,Hired,FALSE,-1,
C00474,Product Manager,Marketing,Naukri,29-12-2024,08-01-2025,13-01-2025,15-01-2025,,Dropped,FALSE,-1,After_Offer
C00475,Data Scientist,Marketing,LinkedIn,14-06-2025,,,,,Hired,FALSE,-1,
C00476,Marketing Specialist,Marketing,AngelList,26-10-2024,29-10-2024,,,,Hired,FALSE,-1,
C00477,Data Scientist,Tech,Naukri,05-08-2023,15-08-2023,24-08-2023,,,Rejected,FALSE,-1,After_Interview
C00478,Marketing Specialist,Marketing,Referral,27-12-2023,06-01-2024,07-01-2024,,,Rejected,FALSE,-1,After_Interview
C00479,Software Engineer,Marketing,AngelList,21-08-2024,27-08-2024,10-09-2024,,,Rejected,FALSE,-1,After_Interview
C00480,Product Manager,Tech,Naukri,07-08-2024,16-08-2024,,,,Hired,FALSE,-1,
C00481,Sales Executive,Tech,LinkedIn,21-11-2023,23-11-2023,28-11-2023,05-12-2023,,Rejected,FALSE,-1,After_Offer
C00482,HR Manager,Sales,AngelList,25-02-2025,01-03-2025,03-03-2025,12-03-2025,15-03-2025,Hired,FALSE,18,
C00483,Sales Executive,Product,AngelList,28-02-2025,10-03-2025,22-03-2025,,,Dropped,FALSE,-1,After_Interview
C00484,Marketing Specialist,HR,Company Website,16-09-2024,22-09-2024,02-10-2024,08-10-2024,,Dropped,FALSE,-1,After_Offer
C00485,Data Scientist,Tech,Naukri,14-02-2024,24-02-2024,04-03-2024,12-03-2024,28-03-2024,Hired,FALSE,43,
C00486,Data Scientist,HR,Naukri,13-08-2023,23-08-2023,28-08-2023,29-08-2023,02-09-2023,Hired,FALSE,20,
C00487,Data Scientist,Sales,Company Website,27-01-2025,,,,,Dropped,FALSE,-1,After_Application
C00488,Data Scientist,Product,Referral,07-02-2024,09-02-2024,13-02-2024,20-02-2024,,Dropped,FALSE,-1,After_Offer
C00489,HR Manager,Product,Referral,18-02-2025,24-02-2025,09-03-2025,10-03-2025,17-03-2025,Hired,FALSE,27,
C00490,Software Engineer,Product,Company Website,25-04-2024,30-04-2024,05-05-2024,14-05-2024,,Dropped,FALSE,-1,After_Offer
C00491,Data Scientist,Sales,AngelList,19-12-2023,20-12-2023,,,,Dropped,FALSE,-1,After_Screening
C00492,Marketing Specialist,Marketing,LinkedIn,23-06-2025,30-06-2025,10-07-2025,13-07-2025,20-07-2025,Hired,FALSE,27,
C00493,Product Manager,Product,Referral,05-11-2023,11-11-2023,19-11-2023,20-11-2023,,Rejected,FALSE,-1,After_Offer
C00494,HR Manager,Product,LinkedIn,18-05-2024,26-05-2024,,,,Rejected,FALSE,-1,After_Screening
C00495,Marketing Specialist,Sales,Naukri,24-02-2024,04-03-2024,12-03-2024,19-03-2024,,Dropped,FALSE,-1,After_Offer
C00496,Marketing Specialist,Marketing,Naukri,10-08-2024,11-08-2024,16-08-2024,22-08-2024,09-09-2024,Hired,FALSE,30,
C00497,Data Scientist,Product,Referral,03-02-2024,07-02-2024,13-02-2024,19-02-2024,,Dropped,FALSE,-1,After_Offer
C00498,Product Manager,Product,AngelList,15-03-2025,,,,,Dropped,FALSE,-1,After_Application
C00499,Data Scientist,Marketing,Naukri,28-12-2024,29-12-2024,05-01-2025,08-01-2025,27-01-2025,Hired,FALSE,30,
C00500,Marketing Specialist,Tech,LinkedIn,19-03-2024,29-03-2024,05-04-2024,10-04-2024,,Rejected,FALSE,-1,After_Offer
C00501,Software Engineer,Tech,AngelList,20-11-2023,26-11-2023,01-12-2023,09-12-2023,,Dropped,FALSE,-1,After_Offer
C00502,HR Manager,Product,Referral,20-04-2025,26-04-2025,01-05-2025,,,Dropped,FALSE,-1,After_Interview
C00503,Software Engineer,HR,Naukri,22-10-2024,24-10-2024,25-10-2024,27-10-2024,,Rejected,FALSE,-1,After_Offer
C00504,HR Manager,Marketing,Referral,08-01-2025,09-01-2025,24-01-2025,28-01-2025,08-02-2025,Hired,FALSE,31,
C00505,Data Scientist,Marketing,AngelList,22-08-2024,31-08-2024,06-09-2024,,,Hired,FALSE,-1,
C00506,Data Scientist,HR,AngelList,16-06-2024,25-06-2024,28-06-2024,,,Hired,FALSE,-1,
C00507,HR Manager,Marketing,AngelList,04-10-2024,,,,,Hired,FALSE,-1,
C00508,Product Manager,Sales,Company Website,21-08-2024,30-08-2024,,,,Hired,FALSE,-1,
C00509,Product Manager,Marketing,Company Website,21-04-2024,22-04-2024,02-05-2024,08-05-2024,,Dropped,FALSE,-1,After_Offer
C00510,Data Scientist,Marketing,LinkedIn,02-05-2024,03-05-2024,,,,Dropped,FALSE,-1,After_Screening
C00511,Data Scientist,Marketing,AngelList,30-12-2023,04-01-2024,,,,Rejected,FALSE,-1,After_Screening
C00512,Software Engineer,Tech,AngelList,19-07-2023,23-07-2023,27-07-2023,,,Rejected,FALSE,-1,After_Interview
C00513,Marketing Specialist,Sales,Naukri,01-10-2023,09-10-2023,14-10-2023,,,Rejected,FALSE,-1,After_Interview
C00514,Data Scientist,Marketing,LinkedIn,02-09-2024,03-09-2024,12-09-2024,16-09-2024,,Rejected,FALSE,-1,After_Offer
C00515,HR Manager,Sales,LinkedIn,10-01-2024,19-01-2024,22-01-2024,27-01-2024,15-02-2024,Hired,FALSE,36,
C00516,Product Manager,Sales,Referral,18-03-2024,20-03-2024,04-04-2024,12-04-2024,14-04-2024,Hired,FALSE,27,
C00517,Product Manager,Sales,AngelList,04-07-2025,12-07-2025,13-07-2025,,,Rejected,FALSE,-1,After_Interview
C00518,Software Engineer,HR,Naukri,14-08-2024,,,,,Dropped,FALSE,-1,After_Application
C00519,Product Manager,Marketing,Referral,12-10-2023,15-10-2023,30-10-2023,07-11-2023,27-11-2023,Hired,FALSE,46,
C00520,Product Manager,Tech,Company Website,29-07-2024,04-08-2024,16-08-2024,25-08-2024,28-08-2024,Hired,FALSE,30,
C00521,Marketing Specialist,Tech,AngelList,02-10-2024,10-10-2024,12-10-2024,20-10-2024,,Dropped,FALSE,-1,After_Offer
C00522,Sales Executive,Tech,LinkedIn,,,,,,Dropped,FALSE,-1,No_Application
C00523,HR Manager,Tech,AngelList,03-09-2024,11-09-2024,15-09-2024,,,Dropped,FALSE,-1,After_Interview
C00524,Marketing Specialist,Marketing,AngelList,27-11-2024,02-12-2024,09-12-2024,,,Dropped,FALSE,-1,After_Interview
C00525,Sales Executive,Tech,Company Website,07-05-2025,13-05-2025,28-05-2025,05-06-2025,,Dropped,FALSE,-1,After_Offer
C00526,Product Manager,Sales,Naukri,25-09-2023,,,,,Rejected,FALSE,-1,After_Application
C00527,Software Engineer,HR,Naukri,26-04-2025,02-05-2025,16-05-2025,,,Dropped,FALSE,-1,After_Interview
C00528,Software Engineer,Product,Naukri,15-01-2025,27-01-2025,03-02-2025,,,Hired,FALSE,-1,
C00529,Product Manager,Tech,Referral,20-07-2023,22-07-2023,02-08-2023,,,Dropped,FALSE,-1,After_Interview
C00530,Data Scientist,Product,Naukri,19-02-2025,27-02-2025,06-03-2025,,,Rejected,FALSE,-1,After_Interview
C00531,Sales Executive,Product,Referral,25-09-2023,28-09-2023,05-10-2023,,,Hired,FALSE,-1,
C00532,Product Manager,Product,Company Website,18-10-2024,28-10-2024,04-11-2024,10-11-2024,,Dropped,FALSE,-1,After_Offer
C00533,Software Engineer,Sales,AngelList,21-10-2024,25-10-2024,,,,Dropped,FALSE,-1,After_Screening
C00534,Software Engineer,Tech,Referral,17-03-2024,27-03-2024,29-03-2024,06-04-2024,,Dropped,FALSE,-1,After_Offer
C00535,Sales Executive,Marketing,Company Website,07-03-2025,09-03-2025,12-03-2025,19-03-2025,22-03-2025,Hired,FALSE,15,
C00536,HR Manager,Sales,Referral,01-07-2024,11-07-2024,18-07-2024,19-07-2024,,Dropped,FALSE,-1,After_Offer
C00537,Product Manager,Marketing,Company Website,11-11-2024,,,,,Rejected,FALSE,-1,After_Application
C00538,Marketing Specialist,Tech,Naukri,16-05-2024,26-05-2024,06-06-2024,09-06-2024,,Rejected,FALSE,-1,After_Offer
C00539,Product Manager,Sales,Naukri,18-04-2024,26-04-2024,03-05-2024,11-05-2024,,Dropped,FALSE,-1,After_Offer
C00540,HR Manager,Product,Company Website,18-07-2024,24-07-2024,06-08-2024,11-08-2024,25-08-2024,Hired,FALSE,38,
C00541,Sales Executive,Sales,LinkedIn,23-07-2023,29-07-2023,08-08-2023,,,Hired,FALSE,-1,
C00542,Sales Executive,Sales,Company Website,30-03-2024,06-04-2024,20-04-2024,,,Rejected,FALSE,-1,After_Interview
C00543,Software Engineer,Tech,Referral,22-04-2025,01-05-2025,02-05-2025,08-05-2025,,Rejected,FALSE,-1,After_Offer
C00544,HR Manager,Product,Company Website,10-06-2024,15-06-2024,19-06-2024,29-06-2024,12-07-2024,Hired,FALSE,32,
C00545,Sales Executive,Product,AngelList,05-10-2024,12-10-2024,19-10-2024,22-10-2024,07-11-2024,Hired,FALSE,33,
C00546,Data Scientist,HR,LinkedIn,05-06-2025,14-06-2025,29-06-2025,06-07-2025,,Rejected,FALSE,-1,After_Offer
C00547,Product Manager,HR,Company Website,21-04-2025,24-04-2025,,,,Dropped,FALSE,-1,After_Screening
C00548,Software Engineer,Marketing,LinkedIn,12-12-2023,,,,,Dropped,FALSE,-1,After_Application
C00549,Marketing Specialist,HR,LinkedIn,28-11-2023,,,,,Hired,FALSE,-1,
C00550,HR Manager,Tech,Company Website,20-08-2024,24-08-2024,31-08-2024,,,Dropped,FALSE,-1,After_Interview
C00551,Software Engineer,Sales,Company Website,24-09-2024,01-10-2024,16-10-2024,26-10-2024,09-11-2024,Hired,FALSE,46,
C00552,Sales Executive,Product,Naukri,19-01-2025,27-01-2025,05-02-2025,12-02-2025,,Rejected,FALSE,-1,After_Offer
C00553,Sales Executive,Sales,Company Website,30-03-2025,02-04-2025,03-04-2025,07-04-2025,,Rejected,FALSE,-1,After_Offer
C00554,Marketing Specialist,Tech,Company Website,09-11-2023,14-11-2023,23-11-2023,24-11-2023,26-11-2023,Hired,FALSE,17,
C00555,Marketing Specialist,Sales,Naukri,10-05-2024,16-05-2024,,,,Rejected,FALSE,-1,After_Screening
C00556,Marketing Specialist,Product,Naukri,17-02-2025,19-02-2025,,,,Dropped,FALSE,-1,After_Screening
C00557,Marketing Specialist,HR,AngelList,08-02-2025,13-02-2025,15-02-2025,25-02-2025,,Rejected,FALSE,-1,After_Offer
C00558,Marketing Specialist,Marketing,Company Website,13-11-2024,,,,,Rejected,FALSE,-1,After_Application
C00559,Data Scientist,Product,Referral,24-11-2024,26-11-2024,05-12-2024,10-12-2024,,Dropped,FALSE,-1,After_Offer
C00560,Product Manager,Product,LinkedIn,26-10-2024,01-11-2024,02-11-2024,11-11-2024,,Dropped,FALSE,-1,After_Offer
C00561,HR Manager,Product,Naukri,20-02-2025,02-03-2025,09-03-2025,14-03-2025,24-03-2025,Hired,FALSE,32,
C00562,Software Engineer,Product,Company Website,12-04-2024,22-04-2024,04-05-2024,09-05-2024,,Rejected,FALSE,-1,After_Offer
C00563,Marketing Specialist,Tech,Referral,25-03-2025,,,,,Hired,FALSE,-1,
C00564,Product Manager,Product,LinkedIn,08-09-2023,11-09-2023,22-09-2023,02-10-2023,03-10-2023,Hired,FALSE,25,
C00565,Sales Executive,Sales,Company Website,29-07-2023,31-07-2023,,,,Dropped,FALSE,-1,After_Screening
C00566,Product Manager,Tech,Referral,21-05-2024,,,,,Hired,FALSE,-1,
C00567,Marketing Specialist,HR,LinkedIn,24-10-2024,29-10-2024,,,,Hired,FALSE,-1,
C00568,Software Engineer,Sales,Referral,09-03-2025,14-03-2025,,,,Rejected,FALSE,-1,After_Screening
C00569,Marketing Specialist,Sales,Naukri,28-02-2024,02-03-2024,14-03-2024,,,Hired,FALSE,-1,
C00570,Product Manager,Sales,Company Website,04-02-2025,07-02-2025,19-02-2025,,,Hired,FALSE,-1,
C00571,Sales Executive,Sales,Referral,18-05-2025,27-05-2025,02-06-2025,05-06-2025,25-06-2025,Hired,FALSE,38,
C00572,Product Manager,Tech,Referral,08-12-2023,11-12-2023,24-12-2023,31-12-2023,,Rejected,FALSE,-1,After_Offer
C00573,Marketing Specialist,HR,Company Website,20-07-2023,28-07-2023,31-07-2023,,,Dropped,FALSE,-1,After_Interview
C00574,HR Manager,HR,LinkedIn,12-06-2025,18-06-2025,,,,Rejected,FALSE,-1,After_Screening
C00575,Product Manager,Product,Company Website,04-10-2023,06-10-2023,,,,Dropped,FALSE,-1,After_Screening
C00576,HR Manager,Marketing,Referral,15-10-2024,23-10-2024,04-11-2024,13-11-2024,,Dropped,FALSE,-1,After_Offer
C00577,Marketing Specialist,Tech,AngelList,12-08-2024,19-08-2024,22-08-2024,29-08-2024,,Dropped,FALSE,-1,After_Offer
C00578,Product Manager,HR,LinkedIn,02-05-2025,,,,,Rejected,FALSE,-1,After_Application
C00579,Sales Executive,Tech,Referral,17-11-2024,25-11-2024,01-12-2024,02-12-2024,,Rejected,FALSE,-1,After_Offer
C00580,Data Scientist,Tech,AngelList,15-07-2023,,,,,Dropped,FALSE,-1,After_Application
C00581,Data Scientist,Product,LinkedIn,20-03-2024,26-03-2024,02-04-2024,07-04-2024,,Rejected,FALSE,-1,After_Offer
C00582,HR Manager,HR,Naukri,28-05-2025,02-06-2025,07-06-2025,14-06-2025,29-06-2025,Hired,FALSE,32,
C00583,Marketing Specialist,Marketing,Company Website,04-06-2025,08-06-2025,18-06-2025,27-06-2025,,Dropped,FALSE,-1,After_Offer
C00584,HR Manager,Marketing,LinkedIn,02-01-2025,05-01-2025,06-01-2025,08-01-2025,,Dropped,FALSE,-1,After_Offer
C00585,Marketing Specialist,Marketing,LinkedIn,19-07-2024,,,,,Dropped,FALSE,-1,After_Application
C00586,Marketing Specialist,Sales,Referral,15-02-2025,,,,,Dropped,FALSE,-1,After_Application
C00587,Data Scientist,HR,AngelList,22-05-2024,30-05-2024,11-06-2024,,,Hired,FALSE,-1,
C00588,Sales Executive,Sales,LinkedIn,27-03-2024,28-03-2024,29-03-2024,02-04-2024,,Rejected,FALSE,-1,After_Offer
C00589,Sales Executive,Sales,Company Website,02-04-2024,04-04-2024,06-04-2024,,,Hired,FALSE,-1,
C00590,Product Manager,Sales,LinkedIn,20-01-2024,27-01-2024,11-02-2024,14-02-2024,,Rejected,FALSE,-1,After_Offer
C00591,HR Manager,Product,LinkedIn,02-01-2024,05-01-2024,13-01-2024,15-01-2024,30-01-2024,Hired,FALSE,28,
C00592,Sales Executive,Product,Referral,08-09-2023,13-09-2023,25-09-2023,01-10-2023,,Dropped,FALSE,-1,After_Offer
C00593,Software Engineer,Tech,LinkedIn,13-06-2025,15-06-2025,16-06-2025,22-06-2025,24-06-2025,Hired,FALSE,11,
C00594,Product Manager,Tech,AngelList,22-11-2023,27-11-2023,,,,Hired,FALSE,-1,
C00595,Product Manager,HR,Referral,22-12-2023,,,,,Dropped,FALSE,-1,After_Application
C00596,Data Scientist,HR,Naukri,12-02-2024,16-02-2024,19-02-2024,21-02-2024,,Rejected,FALSE,-1,After_Offer
C00597,HR Manager,Product,Naukri,02-10-2024,09-10-2024,20-10-2024,,,Rejected,FALSE,-1,After_Interview
C00598,Sales Executive,Tech,Referral,24-02-2025,01-03-2025,,,,Dropped,FALSE,-1,After_Screening
C00599,Sales Executive,Tech,AngelList,09-01-2024,,,,,Dropped,FALSE,-1,After_Application
C00600,Marketing Specialist,Sales,Referral,27-04-2024,02-05-2024,03-05-2024,06-05-2024,,Dropped,FALSE,-1,After_Offer
C00601,Product Manager,Marketing,Referral,22-11-2024,23-11-2024,04-12-2024,07-12-2024,,Dropped,FALSE,-1,After_Offer
C00602,HR Manager,Marketing,Referral,07-04-2024,14-04-2024,23-04-2024,,,Dropped,FALSE,-1,After_Interview
C00603,HR Manager,Marketing,Referral,01-06-2025,08-06-2025,21-06-2025,23-06-2025,11-07-2025,Hired,FALSE,40,
C00604,HR Manager,Product,LinkedIn,16-07-2024,23-07-2024,06-08-2024,08-08-2024,,Rejected,FALSE,-1,After_Offer
C00605,Marketing Specialist,Marketing,Company Website,29-03-2024,04-04-2024,09-04-2024,11-04-2024,,Dropped,FALSE,-1,After_Offer
C00606,Data Scientist,Marketing,Naukri,21-04-2025,27-04-2025,,,,Rejected,FALSE,-1,After_Screening
C00607,Sales Executive,Sales,AngelList,15-06-2024,20-06-2024,23-06-2024,30-06-2024,,Dropped,FALSE,-1,After_Offer
C00608,HR Manager,HR,LinkedIn,30-06-2025,05-07-2025,20-07-2025,,,Hired,FALSE,-1,
C00609,Marketing Specialist,Product,Naukri,15-12-2023,23-12-2023,,,,Hired,FALSE,-1,
C00610,Data Scientist,Tech,Company Website,07-10-2024,11-10-2024,,,,Hired,FALSE,-1,
C00611,Marketing Specialist,Sales,Referral,13-03-2025,23-03-2025,30-03-2025,,,Hired,FALSE,-1,
C00612,Software Engineer,Marketing,Company Website,28-07-2023,02-08-2023,16-08-2023,17-08-2023,,Rejected,FALSE,-1,After_Offer
C00613,Product Manager,Tech,Naukri,12-09-2023,,,,,Hired,FALSE,-1,
C00614,Sales Executive,Sales,Naukri,09-07-2024,,,,,Rejected,FALSE,-1,After_Application
C00615,Marketing Specialist,Product,LinkedIn,18-02-2025,19-02-2025,23-02-2025,04-03-2025,,Dropped,FALSE,-1,After_Offer
C00616,Marketing Specialist,Marketing,LinkedIn,07-05-2025,16-05-2025,,,,Dropped,FALSE,-1,After_Screening
C00617,Sales Executive,Product,AngelList,03-10-2023,05-10-2023,,,,Hired,FALSE,-1,
C00618,Product Manager,Sales,Referral,11-03-2024,12-03-2024,27-03-2024,31-03-2024,,Rejected,FALSE,-1,After_Offer
C00619,Software Engineer,Tech,Company Website,31-12-2024,03-01-2025,,,,Dropped,FALSE,-1,After_Screening
C00620,Data Scientist,HR,Referral,17-10-2024,22-10-2024,24-10-2024,27-10-2024,,Dropped,FALSE,-1,After_Offer
C00621,Marketing Specialist,Marketing,Company Website,16-06-2024,18-06-2024,20-06-2024,,,Dropped,FALSE,-1,After_Interview
C00622,Product Manager,Product,Referral,31-01-2024,16-02-2024,23-02-2024,,,Dropped,FALSE,-1,After_Interview
C00623,Data Scientist,Tech,Naukri,04-02-2024,11-02-2024,22-02-2024,25-02-2024,07-03-2024,Hired,FALSE,32,
C00624,Data Scientist,Tech,Naukri,11-01-2024,15-01-2024,25-01-2024,,,Hired,FALSE,-1,
C00625,Data Scientist,HR,Referral,15-03-2025,,,,,Hired,FALSE,-1,
C00626,Software Engineer,Sales,AngelList,11-12-2023,18-12-2023,,,,Dropped,FALSE,-1,After_Screening
C00627,Software Engineer,HR,Naukri,,18-06-2025,03-07-2025,06-07-2025,10-07-2025,Hired,FALSE,-1,
C00628,Data Scientist,HR,AngelList,21-10-2023,31-10-2023,03-11-2023,,,Dropped,FALSE,-1,After_Interview
C00629,HR Manager,Sales,Naukri,21-06-2025,22-06-2025,,,,Hired,FALSE,-1,
C00630,Sales Executive,Sales,LinkedIn,29-04-2024,09-05-2024,16-05-2024,24-05-2024,29-05-2024,Hired,FALSE,30,
C00631,Software Engineer,Sales,LinkedIn,21-06-2024,26-06-2024,03-07-2024,,,Rejected,FALSE,-1,After_Interview
C00632,HR Manager,Tech,Referral,06-04-2025,07-04-2025,19-04-2025,21-04-2025,,Rejected,FALSE,-1,After_Offer
C00633,HR Manager,Tech,Company Website,08-03-2024,13-03-2024,14-03-2024,18-03-2024,,Dropped,FALSE,-1,After_Offer
C00634,Marketing Specialist,Marketing,LinkedIn,01-03-2024,10-03-2024,20-03-2024,29-03-2024,,Dropped,FALSE,-1,After_Offer
C00635,Sales Executive,Marketing,Naukri,27-09-2024,05-10-2024,16-10-2024,,,Dropped,FALSE,-1,After_Interview
C00636,Data Scientist,HR,Naukri,12-10-2024,,,,,Rejected,FALSE,-1,After_Application
C00637,Marketing Specialist,HR,LinkedIn,,23-05-2024,07-06-2024,10-06-2024,16-06-2024,Hired,FALSE,-1,
C00638,Marketing Specialist,Marketing,LinkedIn,18-03-2024,19-03-2024,,,,Rejected,FALSE,-1,After_Screening
C00639,HR Manager,Product,Company Website,16-10-2024,20-10-2024,26-10-2024,03-11-2024,05-11-2024,Hired,FALSE,20,
C00640,HR Manager,HR,LinkedIn,29-10-2024,30-10-2024,02-11-2024,,,Dropped,FALSE,-1,After_Interview
C00641,HR Manager,Product,Referral,18-10-2024,,,,,Rejected,FALSE,-1,After_Application
C00642,Data Scientist,Product,Company Website,26-06-2025,28-06-2025,10-07-2025,20-07-2025,,Dropped,FALSE,-1,After_Offer
C00643,Data Scientist,Sales,LinkedIn,12-01-2024,16-01-2024,31-01-2024,02-02-2024,13-02-2024,Hired,FALSE,32,
C00644,Marketing Specialist,Tech,Naukri,07-02-2025,11-02-2025,25-02-2025,,,Hired,FALSE,-1,
C00645,Marketing Specialist,Marketing,LinkedIn,07-10-2024,09-10-2024,17-10-2024,,,Rejected,FALSE,-1,After_Interview
C00646,Software Engineer,Tech,Referral,18-11-2023,22-11-2023,30-11-2023,,,Rejected,FALSE,-1,After_Interview
C00647,Software Engineer,Marketing,Referral,18-07-2024,26-07-2024,06-08-2024,11-08-2024,,Rejected,FALSE,-1,After_Offer
C00648,HR Manager,Tech,Naukri,23-09-2023,26-09-2023,,,,Dropped,FALSE,-1,After_Screening
C00649,Data Scientist,Marketing,Company Website,10-08-2024,15-08-2024,,,,Hired,FALSE,-1,
C00650,Data Scientist,Tech,Naukri,11-11-2023,19-11-2023,02-12-2023,07-12-2023,,Rejected,FALSE,-1,After_Offer
C00651,Marketing Specialist,Sales,LinkedIn,07-10-2024,17-10-2024,27-10-2024,31-10-2024,,Dropped,FALSE,-1,After_Offer
C00652,Sales Executive,Product,Naukri,24-06-2024,,,,,Dropped,FALSE,-1,After_Application
C00653,HR Manager,Marketing,Company Website,16-02-2025,24-02-2025,28-02-2025,08-03-2025,,Dropped,FALSE,-1,After_Offer
C00654,Software Engineer,Product,AngelList,04-09-2023,11-09-2023,15-09-2023,,,Hired,FALSE,-1,
C00655,Sales Executive,Marketing,Naukri,15-09-2023,19-09-2023,29-09-2023,09-10-2023,,Rejected,FALSE,-1,After_Offer
C00656,Data Scientist,Marketing,Company Website,08-01-2025,15-01-2025,16-01-2025,25-01-2025,,Rejected,FALSE,-1,After_Offer
C00657,Software Engineer,Sales,AngelList,12-12-2024,,,,,Dropped,FALSE,-1,After_Application
C00658,HR Manager,Tech,Company Website,07-01-2024,15-01-2024,27-01-2024,04-02-2024,,Rejected,FALSE,-1,After_Offer
C00659,Data Scientist,Marketing,Company Website,02-06-2024,04-06-2024,05-06-2024,12-06-2024,19-06-2024,Hired,FALSE,17,
C00660,HR Manager,Tech,AngelList,27-04-2025,02-05-2025,04-05-2025,,,Rejected,FALSE,-1,After_Interview
C00661,Marketing Specialist,Sales,Naukri,15-03-2024,25-03-2024,01-04-2024,11-04-2024,,Dropped,FALSE,-1,After_Offer
C00662,Sales Executive,HR,AngelList,19-11-2024,,,,,Hired,FALSE,-1,
C00663,Sales Executive,Product,Naukri,29-11-2023,02-12-2023,09-12-2023,,,Rejected,FALSE,-1,After_Interview
C00664,Sales Executive,Marketing,Company Website,22-02-2024,01-03-2024,02-03-2024,04-03-2024,17-03-2024,Hired,FALSE,24,
C00665,Product Manager,Sales,Naukri,17-06-2024,23-06-2024,28-06-2024,03-07-2024,,Rejected,FALSE,-1,After_Offer
C00666,HR Manager,Tech,Referral,22-08-2023,01-09-2023,14-09-2023,,,Hired,FALSE,-1,
C00667,Sales Executive,Marketing,AngelList,21-06-2025,01-07-2025,13-07-2025,22-07-2025,,Dropped,FALSE,-1,After_Offer
C00668,Marketing Specialist,Tech,AngelList,06-09-2023,12-09-2023,14-09-2023,22-09-2023,,Dropped,FALSE,-1,After_Offer
C00669,Sales Executive,HR,LinkedIn,08-10-2024,14-10-2024,25-10-2024,27-10-2024,,Dropped,FALSE,-1,After_Offer
C00670,HR Manager,Marketing,Company Website,02-01-2025,06-01-2025,,,,Hired,FALSE,-1,
C00671,Sales Executive,Product,Company Website,14-02-2024,23-02-2024,,,,Hired,FALSE,-1,
C00672,HR Manager,Marketing,Naukri,27-04-2024,07-05-2024,19-05-2024,,,Dropped,FALSE,-1,After_Interview
C00673,Data Scientist,Product,Referral,27-02-2024,02-03-2024,17-03-2024,,,Dropped,FALSE,-1,After_Interview
C00674,Marketing Specialist,Tech,Company Website,29-07-2024,03-08-2024,,,,Hired,FALSE,-1,
C00675,HR Manager,Marketing,Referral,19-11-2024,27-11-2024,06-12-2024,14-12-2024,01-01-2025,Hired,FALSE,43,
