Candidate_ID,Role_Applied,Department,Source,Application_Date,Screening_Date,Interview_Date,Offer_Date,Hire_Date,Final_Status,Missing_Offer_Flag,Time_to_Hire,Stage_Drop
C00469,Data Scientist,Product,Referral,2024-06-28,2024-06-29,2024-07-13,2024-07-14,,Rejected,False,-1,After_Offer
C00470,Software Engineer,Sales,Naukri,2024-05-29,2024-06-06,2024-06-16,2024-06-24,2024-07-08,Hired,False,40,None
C00471,Product Manager,Marketing,Company Website,2023-11-21,2023-12-01,2023-12-05,2023-12-10,2023-12-30,Hired,False,39,None
C00472,Product Manager,Tech,Referral,2025-03-10,2025-03-14,,,,Rejected,False,-1,After_Screening
C00473,Software Engineer,Tech,AngelList,2023-10-10,2023-10-16,,,,Hired,False,-1,None
C00474,Product Manager,Marketing,Naukri,2024-12-29,2025-01-08,2025-01-13,2025-01-15,,Dropped,False,-1,After_Offer
C00475,Data Scientist,Marketing,LinkedIn,2025-06-14,,,,,Hired,False,-1,None
C00476,Marketing Specialist,Marketing,AngelList,2024-10-26,2024-10-29,,,,Hired,False,-1,None
C00477,Data Scientist,Tech,Naukri,2023-08-05,2023-08-15,2023-08-24,,,Rejected,False,-1,After_Interview
C00478,Marketing Specialist,Marketing,Referral,2023-12-27,2024-01-06,2024-01-07,,,Rejected,False,-1,After_Interview
C00479,Software Engineer,Marketing,AngelList,2024-08-21,2024-08-27,2024-09-10,,,Rejected,False,-1,After_Interview
C00480,Product Manager,Tech,Naukri,2024-08-07,2024-08-16,,,,Hired,False,-1,None
C00481,Sales Executive,Tech,LinkedIn,2023-11-21,2023-11-23,2023-11-28,2023-12-05,,Rejected,False,-1,After_Offer
C00482,HR Manager,Sales,AngelList,2025-02-25,2025-03-01,2025-03-03,2025-03-12,2025-03-15,Hired,False,18,None
C00483,Sales Executive,Product,AngelList,2025-02-28,2025-03-10,2025-03-22,,,Dropped,False,-1,After_Interview
C00484,Marketing Specialist,HR,Company Website,2024-09-16,2024-09-22,2024-10-02,2024-10-08,,Dropped,False,-1,After_Offer
C00485,Data Scientist,Tech,Naukri,2024-02-14,2024-02-24,2024-03-04,2024-03-12,2024-03-28,Hired,False,43,None
C00486,Data Scientist,HR,Naukri,2023-08-13,2023-08-23,2023-08-28,2023-08-29,2023-09-02,Hired,False,20,None
C00487,Data Scientist,Sales,Company Website,2025-01-27,,,,,Dropped,False,-1,After_Application
C00488,Data Scientist,Product,Referral,2024-02-07,2024-02-09,2024-02-13,2024-02-20,,Dropped,False,-1,After_Offer
C00489,HR Manager,Product,Referral,2025-02-18,2025-02-24,2025-03-09,2025-03-10,2025-03-17,Hired,False,27,None
C00490,Software Engineer,Product,Company Website,2024-04-25,2024-04-30,2024-05-05,2024-05-14,,Dropped,False,-1,After_Offer
C00491,Data Scientist,Sales,AngelList,2023-12-19,2023-12-20,,,,Dropped,False,-1,After_Screening
C00492,Marketing Specialist,Marketing,LinkedIn,2025-06-23,2025-06-30,2025-07-10,2025-07-13,2025-07-20,Hired,False,27,None
C00493,Product Manager,Product,Referral,2023-11-05,2023-11-11,2023-11-19,2023-11-20,,Rejected,False,-1,After_Offer
C00494,HR Manager,Product,LinkedIn,2024-05-18,2024-05-26,,,,Rejected,False,-1,After_Screening
C00495,Marketing Specialist,Sales,Naukri,2024-02-24,2024-03-04,2024-03-12,2024-03-19,,Dropped,False,-1,After_Offer
C00496,Marketing Specialist,Marketing,Naukri,2024-08-10,2024-08-11,2024-08-16,2024-08-22,2024-09-09,Hired,False,30,None
C00497,Data Scientist,Product,Referral,2024-02-03,2024-02-07,2024-02-13,2024-02-19,,Dropped,False,-1,After_Offer
C00498,Product Manager,Product,AngelList,2025-03-15,,,,,Dropped,False,-1,After_Application
C00499,Data Scientist,Marketing,Naukri,2024-12-28,2024-12-29,2025-01-05,2025-01-08,2025-01-27,Hired,False,30,None
C00500,Marketing Specialist,Tech,LinkedIn,2024-03-19,2024-03-29,2024-04-05,2024-04-10,,Rejected,False,-1,After_Offer
C00501,Software Engineer,Tech,AngelList,2023-11-20,2023-11-26,2023-12-01,2023-12-09,,Dropped,False,-1,After_Offer
C00502,HR Manager,Product,Referral,2025-04-20,2025-04-26,2025-05-01,,,Dropped,False,-1,After_Interview
C00503,Software Engineer,HR,Naukri,2024-10-22,2024-10-24,2024-10-25,2024-10-27,,Rejected,False,-1,After_Offer
C00504,HR Manager,Marketing,Referral,2025-01-08,2025-01-09,2025-01-24,2025-01-28,2025-02-08,Hired,False,31,None
C00505,Data Scientist,Marketing,AngelList,2024-08-22,2024-08-31,2024-09-06,,,Hired,False,-1,None
C00506,Data Scientist,HR,AngelList,2024-06-16,2024-06-25,2024-06-28,,,Hired,False,-1,None
C00507,HR Manager,Marketing,AngelList,2024-10-04,,,,,Hired,False,-1,None
C00508,Product Manager,Sales,Company Website,2024-08-21,2024-08-30,,,,Hired,False,-1,None
C00509,Product Manager,Marketing,Company Website,2024-04-21,2024-04-22,2024-05-02,2024-05-08,,Dropped,False,-1,After_Offer
C00510,Data Scientist,Marketing,LinkedIn,2024-05-02,2024-05-03,,,,Dropped,False,-1,After_Screening
C00511,Data Scientist,Marketing,AngelList,2023-12-30,2024-01-04,,,,Rejected,False,-1,After_Screening
C00512,Software Engineer,Tech,AngelList,2023-07-19,2023-07-23,2023-07-27,,,Rejected,False,-1,After_Interview
C00513,Marketing Specialist,Sales,Naukri,2023-10-01,2023-10-09,2023-10-14,,,Rejected,False,-1,After_Interview
C00514,Data Scientist,Marketing,LinkedIn,2024-09-02,2024-09-03,2024-09-12,2024-09-16,,Rejected,False,-1,After_Offer
C00515,HR Manager,Sales,LinkedIn,2024-01-10,2024-01-19,2024-01-22,2024-01-27,2024-02-15,Hired,False,36,None
C00516,Product Manager,Sales,Referral,2024-03-18,2024-03-20,2024-04-04,2024-04-12,2024-04-14,Hired,False,27,None
C00517,Product Manager,Sales,AngelList,2025-07-04,2025-07-12,2025-07-13,,,Rejected,False,-1,After_Interview
C00518,Software Engineer,HR,Naukri,2024-08-14,,,,,Dropped,False,-1,After_Application
C00519,Product Manager,Marketing,Referral,2023-10-12,2023-10-15,2023-10-30,2023-11-07,2023-11-27,Hired,False,46,None
C00520,Product Manager,Tech,Company Website,2024-07-29,2024-08-04,2024-08-16,2024-08-25,2024-08-28,Hired,False,30,None
C00521,Marketing Specialist,Tech,AngelList,2024-10-02,2024-10-10,2024-10-12,2024-10-20,,Dropped,False,-1,After_Offer
C00522,Sales Executive,Tech,LinkedIn,,,,,,Dropped,False,-1,No_Application
C00523,HR Manager,Tech,AngelList,2024-09-03,2024-09-11,2024-09-15,,,Dropped,False,-1,After_Interview
C00524,Marketing Specialist,Marketing,AngelList,2024-11-27,2024-12-02,2024-12-09,,,Dropped,False,-1,After_Interview
C00525,Sales Executive,Tech,Company Website,2025-05-07,2025-05-13,2025-05-28,2025-06-05,,Dropped,False,-1,After_Offer
C00526,Product Manager,Sales,Naukri,2023-09-25,,,,,Rejected,False,-1,After_Application
C00527,Software Engineer,HR,Naukri,2025-04-26,2025-05-02,2025-05-16,,,Dropped,False,-1,After_Interview
C00528,Software Engineer,Product,Naukri,2025-01-15,2025-01-27,2025-02-03,,,Hired,False,-1,None
C00529,Product Manager,Tech,Referral,2023-07-20,2023-07-22,2023-08-02,,,Dropped,False,-1,After_Interview
C00530,Data Scientist,Product,Naukri,2025-02-19,2025-02-27,2025-03-06,,,Rejected,False,-1,After_Interview
C00531,Sales Executive,Product,Referral,2023-09-25,2023-09-28,2023-10-05,,,Hired,False,-1,None
C00532,Product Manager,Product,Company Website,2024-10-18,2024-10-28,2024-11-04,2024-11-10,,Dropped,False,-1,After_Offer
C00533,Software Engineer,Sales,AngelList,2024-10-21,2024-10-25,,,,Dropped,False,-1,After_Screening
C00534,Software Engineer,Tech,Referral,2024-03-17,2024-03-27,2024-03-29,2024-04-06,,Dropped,False,-1,After_Offer
C00535,Sales Executive,Marketing,Company Website,2025-03-07,2025-03-09,2025-03-12,2025-03-19,2025-03-22,Hired,False,15,None
C00536,HR Manager,Sales,Referral,2024-07-01,2024-07-11,2024-07-18,2024-07-19,,Dropped,False,-1,After_Offer
C00537,Product Manager,Marketing,Company Website,2024-11-11,,,,,Rejected,False,-1,After_Application
C00538,Marketing Specialist,Tech,Naukri,2024-05-16,2024-05-26,2024-06-06,2024-06-09,,Rejected,False,-1,After_Offer
C00539,Product Manager,Sales,Naukri,2024-04-18,2024-04-26,2024-05-03,2024-05-11,,Dropped,False,-1,After_Offer
C00540,HR Manager,Product,Company Website,2024-07-18,2024-07-24,2024-08-06,2024-08-11,2024-08-25,Hired,False,38,None
C00541,Sales Executive,Sales,LinkedIn,2023-07-23,2023-07-29,2023-08-08,,,Hired,False,-1,None
C00542,Sales Executive,Sales,Company Website,2024-03-30,2024-04-06,2024-04-20,,,Rejected,False,-1,After_Interview
C00543,Software Engineer,Tech,Referral,2025-04-22,2025-05-01,2025-05-02,2025-05-08,,Rejected,False,-1,After_Offer
C00544,HR Manager,Product,Company Website,2024-06-10,2024-06-15,2024-06-19,2024-06-29,2024-07-12,Hired,False,32,None
C00545,Sales Executive,Product,AngelList,2024-10-05,2024-10-12,2024-10-19,2024-10-22,2024-11-07,Hired,False,33,None
C00546,Data Scientist,HR,LinkedIn,2025-06-05,2025-06-14,2025-06-29,2025-07-06,,Rejected,False,-1,After_Offer
C00547,Product Manager,HR,Company Website,2025-04-21,2025-04-24,,,,Dropped,False,-1,After_Screening
C00548,Software Engineer,Marketing,LinkedIn,2023-12-12,,,,,Dropped,False,-1,After_Application
C00549,Marketing Specialist,HR,LinkedIn,2023-11-28,,,,,Hired,False,-1,None
C00550,HR Manager,Tech,Company Website,2024-08-20,2024-08-24,2024-08-31,,,Dropped,False,-1,After_Interview
C00551,Software Engineer,Sales,Company Website,2024-09-24,2024-10-01,2024-10-16,2024-10-26,2024-11-09,Hired,False,46,None
C00552,Sales Executive,Product,Naukri,2025-01-19,2025-01-27,2025-02-05,2025-02-12,,Rejected,False,-1,After_Offer
C00553,Sales Executive,Sales,Company Website,2025-03-30,2025-04-02,2025-04-03,2025-04-07,,Rejected,False,-1,After_Offer
C00554,Marketing Specialist,Tech,Company Website,2023-11-09,2023-11-14,2023-11-23,2023-11-24,2023-11-26,Hired,False,17,None
C00555,Marketing Specialist,Sales,Naukri,2024-05-10,2024-05-16,,,,Rejected,False,-1,After_Screening
C00556,Marketing Specialist,Product,Naukri,2025-02-17,2025-02-19,,,,Dropped,False,-1,After_Screening
C00557,Marketing Specialist,HR,AngelList,2025-02-08,2025-02-13,2025-02-15,2025-02-25,,Rejected,False,-1,After_Offer
C00558,Marketing Specialist,Marketing,Company Website,2024-11-13,,,,,Rejected,False,-1,After_Application
C00559,Data Scientist,Product,Referral,2024-11-24,2024-11-26,2024-12-05,2024-12-10,,Dropped,False,-1,After_Offer
C00560,Product Manager,Product,LinkedIn,2024-10-26,2024-11-01,2024-11-02,2024-11-11,,Dropped,False,-1,After_Offer
C00561,HR Manager,Product,Naukri,2025-02-20,2025-03-02,2025-03-09,2025-03-14,2025-03-24,Hired,False,32,None
C00562,Software Engineer,Product,Company Website,2024-04-12,2024-04-22,2024-05-04,2024-05-09,,Rejected,False,-1,After_Offer
C00563,Marketing Specialist,Tech,Referral,2025-03-25,,,,,Hired,False,-1,None
C00564,Product Manager,Product,LinkedIn,2023-09-08,2023-09-11,2023-09-22,2023-10-02,2023-10-03,Hired,False,25,None
C00565,Sales Executive,Sales,Company Website,2023-07-29,2023-07-31,,,,Dropped,False,-1,After_Screening
C00566,Product Manager,Tech,Referral,2024-05-21,,,,,Hired,False,-1,None
C00567,Marketing Specialist,HR,LinkedIn,2024-10-24,2024-10-29,,,,Hired,False,-1,None
C00568,Software Engineer,Sales,Referral,2025-03-09,2025-03-14,,,,Rejected,False,-1,After_Screening
C00569,Marketing Specialist,Sales,Naukri,2024-02-28,2024-03-02,2024-03-14,,,Hired,False,-1,None
C00570,Product Manager,Sales,Company Website,2025-02-04,2025-02-07,2025-02-19,,,Hired,False,-1,None
C00571,Sales Executive,Sales,Referral,2025-05-18,2025-05-27,2025-06-02,2025-06-05,2025-06-25,Hired,False,38,None
C00572,Product Manager,Tech,Referral,2023-12-08,2023-12-11,2023-12-24,2023-12-31,,Rejected,False,-1,After_Offer
C00573,Marketing Specialist,HR,Company Website,2023-07-20,2023-07-28,2023-07-31,,,Dropped,False,-1,After_Interview
C00574,HR Manager,HR,LinkedIn,2025-06-12,2025-06-18,,,,Rejected,False,-1,After_Screening
C00575,Product Manager,Product,Company Website,2023-10-04,2023-10-06,,,,Dropped,False,-1,After_Screening
C00576,HR Manager,Marketing,Referral,2024-10-15,2024-10-23,2024-11-04,2024-11-13,,Dropped,False,-1,After_Offer
C00577,Marketing Specialist,Tech,AngelList,2024-08-12,2024-08-19,2024-08-22,2024-08-29,,Dropped,False,-1,After_Offer
C00578,Product Manager,HR,LinkedIn,2025-05-02,,,,,Rejected,False,-1,After_Application
C00579,Sales Executive,Tech,Referral,2024-11-17,2024-11-25,2024-12-01,2024-12-02,,Rejected,False,-1,After_Offer
C00580,Data Scientist,Tech,AngelList,2023-07-15,,,,,Dropped,False,-1,After_Application
C00581,Data Scientist,Product,LinkedIn,2024-03-20,2024-03-26,2024-04-02,2024-04-07,,Rejected,False,-1,After_Offer
C00582,HR Manager,HR,Naukri,2025-05-28,2025-06-02,2025-06-07,2025-06-14,2025-06-29,Hired,False,32,None
C00583,Marketing Specialist,Marketing,Company Website,2025-06-04,2025-06-08,2025-06-18,2025-06-27,,Dropped,False,-1,After_Offer
C00584,HR Manager,Marketing,LinkedIn,2025-01-02,2025-01-05,2025-01-06,2025-01-08,,Dropped,False,-1,After_Offer
C00585,Marketing Specialist,Marketing,LinkedIn,2024-07-19,,,,,Dropped,False,-1,After_Application
C00586,Marketing Specialist,Sales,Referral,2025-02-15,,,,,Dropped,False,-1,After_Application
C00587,Data Scientist,HR,AngelList,2024-05-22,2024-05-30,2024-06-11,,,Hired,False,-1,None
C00588,Sales Executive,Sales,LinkedIn,2024-03-27,2024-03-28,2024-03-29,2024-04-02,,Rejected,False,-1,After_Offer
C00589,Sales Executive,Sales,Company Website,2024-04-02,2024-04-04,2024-04-06,,,Hired,False,-1,None
C00590,Product Manager,Sales,LinkedIn,2024-01-20,2024-01-27,2024-02-11,2024-02-14,,Rejected,False,-1,After_Offer
C00591,HR Manager,Product,LinkedIn,2024-01-02,2024-01-05,2024-01-13,2024-01-15,2024-01-30,Hired,False,28,None
C00592,Sales Executive,Product,Referral,2023-09-08,2023-09-13,2023-09-25,2023-10-01,,Dropped,False,-1,After_Offer
C00593,Software Engineer,Tech,LinkedIn,2025-06-13,2025-06-15,2025-06-16,2025-06-22,2025-06-24,Hired,False,11,None
C00594,Product Manager,Tech,AngelList,2023-11-22,2023-11-27,,,,Hired,False,-1,None
C00595,Product Manager,HR,Referral,2023-12-22,,,,,Dropped,False,-1,After_Application
C00596,Data Scientist,HR,Naukri,2024-02-12,2024-02-16,2024-02-19,2024-02-21,,Rejected,False,-1,After_Offer
C00597,HR Manager,Product,Naukri,2024-10-02,2024-10-09,2024-10-20,,,Rejected,False,-1,After_Interview
C00598,Sales Executive,Tech,Referral,2025-02-24,2025-03-01,,,,Dropped,False,-1,After_Screening
C00599,Sales Executive,Tech,AngelList,2024-01-09,,,,,Dropped,False,-1,After_Application
C00600,Marketing Specialist,Sales,Referral,2024-04-27,2024-05-02,2024-05-03,2024-05-06,,Dropped,False,-1,After_Offer
C00601,Product Manager,Marketing,Referral,2024-11-22,2024-11-23,2024-12-04,2024-12-07,,Dropped,False,-1,After_Offer
C00602,HR Manager,Marketing,Referral,2024-04-07,2024-04-14,2024-04-23,,,Dropped,False,-1,After_Interview
C00603,HR Manager,Marketing,Referral,2025-06-01,2025-06-08,2025-06-21,2025-06-23,2025-07-11,Hired,False,40,None
C00604,HR Manager,Product,LinkedIn,2024-07-16,2024-07-23,2024-08-06,2024-08-08,,Rejected,False,-1,After_Offer
C00605,Marketing Specialist,Marketing,Company Website,2024-03-29,2024-04-04,2024-04-09,2024-04-11,,Dropped,False,-1,After_Offer
C00606,Data Scientist,Marketing,Naukri,2025-04-21,2025-04-27,,,,Rejected,False,-1,After_Screening
C00607,Sales Executive,Sales,AngelList,2024-06-15,2024-06-20,2024-06-23,2024-06-30,,Dropped,False,-1,After_Offer
C00608,HR Manager,HR,LinkedIn,2025-06-30,2025-07-05,2025-07-20,,,Hired,False,-1,None
C00609,Marketing Specialist,Product,Naukri,2023-12-15,2023-12-23,,,,Hired,False,-1,None
C00610,Data Scientist,Tech,Company Website,2024-10-07,2024-10-11,,,,Hired,False,-1,None
C00611,Marketing Specialist,Sales,Referral,2025-03-13,2025-03-23,2025-03-30,,,Hired,False,-1,None
C00612,Software Engineer,Marketing,Company Website,2023-07-28,2023-08-02,2023-08-16,2023-08-17,,Rejected,False,-1,After_Offer
C00613,Product Manager,Tech,Naukri,2023-09-12,,,,,Hired,False,-1,None
C00614,Sales Executive,Sales,Naukri,2024-07-09,,,,,Rejected,False,-1,After_Application
C00615,Marketing Specialist,Product,LinkedIn,2025-02-18,2025-02-19,2025-02-23,2025-03-04,,Dropped,False,-1,After_Offer
C00616,Marketing Specialist,Marketing,LinkedIn,2025-05-07,2025-05-16,,,,Dropped,False,-1,After_Screening
C00617,Sales Executive,Product,AngelList,2023-10-03,2023-10-05,,,,Hired,False,-1,None
C00618,Product Manager,Sales,Referral,2024-03-11,2024-03-12,2024-03-27,2024-03-31,,Rejected,False,-1,After_Offer
C00619,Software Engineer,Tech,Company Website,2024-12-31,2025-01-03,,,,Dropped,False,-1,After_Screening
C00620,Data Scientist,HR,Referral,2024-10-17,2024-10-22,2024-10-24,2024-10-27,,Dropped,False,-1,After_Offer
C00621,Marketing Specialist,Marketing,Company Website,2024-06-16,2024-06-18,2024-06-20,,,Dropped,False,-1,After_Interview
C00622,Product Manager,Product,Referral,2024-01-31,2024-02-16,2024-02-23,,,Dropped,False,-1,After_Interview
C00623,Data Scientist,Tech,Naukri,2024-02-04,2024-02-11,2024-02-22,2024-02-25,2024-03-07,Hired,False,32,None
C00624,Data Scientist,Tech,Naukri,2024-01-11,2024-01-15,2024-01-25,,,Hired,False,-1,None
C00625,Data Scientist,HR,Referral,2025-03-15,,,,,Hired,False,-1,None
C00626,Software Engineer,Sales,AngelList,2023-12-11,2023-12-18,,,,Dropped,False,-1,After_Screening
C00627,Software Engineer,HR,Naukri,,2025-06-18,2025-07-03,2025-07-06,2025-07-10,Hired,False,-1,None
C00628,Data Scientist,HR,AngelList,2023-10-21,2023-10-31,2023-11-03,,,Dropped,False,-1,After_Interview
C00629,HR Manager,Sales,Naukri,2025-06-21,2025-06-22,,,,Hired,False,-1,None
C00630,Sales Executive,Sales,LinkedIn,2024-04-29,2024-05-09,2024-05-16,2024-05-24,2024-05-29,Hired,False,30,None
C00631,Software Engineer,Sales,LinkedIn,2024-06-21,2024-06-26,2024-07-03,,,Rejected,False,-1,After_Interview
C00632,HR Manager,Tech,Referral,2025-04-06,2025-04-07,2025-04-19,2025-04-21,,Rejected,False,-1,After_Offer
C00633,HR Manager,Tech,Company Website,2024-03-08,2024-03-13,2024-03-14,2024-03-18,,Dropped,False,-1,After_Offer
C00634,Marketing Specialist,Marketing,LinkedIn,2024-03-01,2024-03-10,2024-03-20,2024-03-29,,Dropped,False,-1,After_Offer
C00635,Sales Executive,Marketing,Naukri,2024-09-27,2024-10-05,2024-10-16,,,Dropped,False,-1,After_Interview
C00636,Data Scientist,HR,Naukri,2024-10-12,,,,,Rejected,False,-1,After_Application
C00637,Marketing Specialist,HR,LinkedIn,,2024-05-23,2024-06-07,2024-06-10,2024-06-16,Hired,False,-1,None
C00638,Marketing Specialist,Marketing,LinkedIn,2024-03-18,2024-03-19,,,,Rejected,False,-1,After_Screening
C00639,HR Manager,Product,Company Website,2024-10-16,2024-10-20,2024-10-26,2024-11-03,2024-11-05,Hired,False,20,None
C00640,HR Manager,HR,LinkedIn,2024-10-29,2024-10-30,2024-11-02,,,Dropped,False,-1,After_Interview
C00641,HR Manager,Product,Referral,2024-10-18,,,,,Rejected,False,-1,After_Application
C00642,Data Scientist,Product,Company Website,2025-06-26,2025-06-28,2025-07-10,2025-07-20,,Dropped,False,-1,After_Offer
C00643,Data Scientist,Sales,LinkedIn,2024-01-12,2024-01-16,2024-01-31,2024-02-02,2024-02-13,Hired,False,32,None
C00644,Marketing Specialist,Tech,Naukri,2025-02-07,2025-02-11,2025-02-25,,,Hired,False,-1,None
C00645,Marketing Specialist,Marketing,LinkedIn,2024-10-07,2024-10-09,2024-10-17,,,Rejected,False,-1,After_Interview
C00646,Software Engineer,Tech,Referral,2023-11-18,2023-11-22,2023-11-30,,,Rejected,False,-1,After_Interview
C00647,Software Engineer,Marketing,Referral,2024-07-18,2024-07-26,2024-08-06,2024-08-11,,Rejected,False,-1,After_Offer
C00648,HR Manager,Tech,Naukri,2023-09-23,2023-09-26,,,,Dropped,False,-1,After_Screening
C00649,Data Scientist,Marketing,Company Website,2024-08-10,2024-08-15,,,,Hired,False,-1,None
C00650,Data Scientist,Tech,Naukri,2023-11-11,2023-11-19,2023-12-02,2023-12-07,,Rejected,False,-1,After_Offer
C00651,Marketing Specialist,Sales,LinkedIn,2024-10-07,2024-10-17,2024-10-27,2024-10-31,,Dropped,False,-1,After_Offer
C00652,Sales Executive,Product,Naukri,2024-06-24,,,,,Dropped,False,-1,After_Application
C00653,HR Manager,Marketing,Company Website,2025-02-16,2025-02-24,2025-02-28,2025-03-08,,Dropped,False,-1,After_Offer
C00654,Software Engineer,Product,AngelList,2023-09-04,2023-09-11,2023-09-15,,,Hired,False,-1,None
C00655,Sales Executive,Marketing,Naukri,2023-09-15,2023-09-19,2023-09-29,2023-10-09,,Rejected,False,-1,After_Offer
C00656,Data Scientist,Marketing,Company Website,2025-01-08,2025-01-15,2025-01-16,2025-01-25,,Rejected,False,-1,After_Offer
C00657,Software Engineer,Sales,AngelList,2024-12-12,,,,,Dropped,False,-1,After_Application
C00658,HR Manager,Tech,Company Website,2024-01-07,2024-01-15,2024-01-27,2024-02-04,,Rejected,False,-1,After_Offer
C00659,Data Scientist,Marketing,Company Website,2024-06-02,2024-06-04,2024-06-05,2024-06-12,2024-06-19,Hired,False,17,None
C00660,HR Manager,Tech,AngelList,2025-04-27,2025-05-02,2025-05-04,,,Rejected,False,-1,After_Interview
C00661,Marketing Specialist,Sales,Naukri,2024-03-15,2024-03-25,2024-04-01,2024-04-11,,Dropped,False,-1,After_Offer
C00662,Sales Executive,HR,AngelList,2024-11-19,,,,,Hired,False,-1,None
C00663,Sales Executive,Product,Naukri,2023-11-29,2023-12-02,2023-12-09,,,Rejected,False,-1,After_Interview
C00664,Sales Executive,Marketing,Company Website,2024-02-22,2024-03-01,2024-03-02,2024-03-04,2024-03-17,Hired,False,24,None
C00665,Product Manager,Sales,Naukri,2024-06-17,2024-06-23,2024-06-28,2024-07-03,,Rejected,False,-1,After_Offer
C00666,HR Manager,Tech,Referral,2023-08-22,2023-09-01,2023-09-14,,,Hired,False,-1,None
C00667,Sales Executive,Marketing,AngelList,2025-06-21,2025-07-01,2025-07-13,2025-07-22,,Dropped,False,-1,After_Offer
C00668,Marketing Specialist,Tech,AngelList,2023-09-06,2023-09-12,2023-09-14,2023-09-22,,Dropped,False,-1,After_Offer
C00669,Sales Executive,HR,LinkedIn,2024-10-08,2024-10-14,2024-10-25,2024-10-27,,Dropped,False,-1,After_Offer
C00670,HR Manager,Marketing,Company Website,2025-01-02,2025-01-06,,,,Hired,False,-1,None
C00671,Sales Executive,Product,Company Website,2024-02-14,2024-02-23,,,,Hired,False,-1,None
C00672,HR Manager,Marketing,Naukri,2024-04-27,2024-05-07,2024-05-19,,,Dropped,False,-1,After_Interview
C00673,Data Scientist,Product,Referral,2024-02-27,2024-03-02,2024-03-17,,,Dropped,False,-1,After_Interview
C00674,Marketing Specialist,Tech,Company Website,2024-07-29,2024-08-03,,,,Hired,False,-1,None
C00675,HR Manager,Marketing,Referral,2024-11-19,2024-11-27,2024-12-06,2024-12-14,2025-01-01,Hired,False,43,None
C00676,HR Manager,Sales,LinkedIn,2023-11-01,2023-11-10,2023-11-18,2023-11-20,2023-11-27,Hired,False,26,None
C00677,Product Manager,Sales,AngelList,2024-01-14,2024-01-22,,,,Hired,False,-1,None
C00678,Data Scientist,HR,Referral,2024-03-13,2024-03-16,2024-03-18,,,Hired,False,-1,None
C00679,Marketing Specialist,Sales,Company Website,2024-06-28,2024-07-08,2024-07-15,,,Rejected,False,-1,After_Interview
C00680,Product Manager,HR,AngelList,2024-09-02,2024-09-03,2024-09-14,2024-09-17,,Rejected,False,-1,After_Offer
C00681,Sales Executive,Tech,Referral,2024-01-21,2024-01-28,2024-02-08,,,Rejected,False,-1,After_Interview
C00682,HR Manager,Product,Referral,2023-12-15,2023-12-16,2023-12-20,2023-12-29,2024-01-09,Hired,False,25,None
C00683,Marketing Specialist,Tech,Naukri,2024-11-24,2024-11-30,2024-12-13,2024-12-23,2025-01-09,Hired,False,46,None
C00684,Data Scientist,Product,AngelList,2024-10-21,2024-10-29,2024-11-08,,,Hired,False,-1,None
C00685,Product Manager,Product,Referral,2025-05-14,2025-05-17,2025-05-21,2025-05-26,,Dropped,False,-1,After_Offer
C00686,HR Manager,HR,Naukri,2023-07-24,2023-07-25,,,,Dropped,False,-1,After_Screening
C00687,Software Engineer,Sales,Company Website,2024-05-16,2024-05-19,2024-05-22,2024-05-27,,Dropped,False,-1,After_Offer
C00688,Marketing Specialist,Sales,Referral,,2023-11-16,2023-11-28,2023-12-01,,Dropped,False,-1,After_Offer
C00689,Product Manager,HR,Naukri,2024-04-22,2024-04-24,,,,Rejected,False,-1,After_Screening
C00690,Data Scientist,HR,Naukri,2025-02-18,2025-02-21,2025-02-27,,,Hired,False,-1,None
C00691,Product Manager,Tech,AngelList,2024-10-31,2024-11-01,2024-11-07,,,Rejected,False,-1,After_Interview
C00692,Product Manager,HR,Naukri,2024-09-16,2024-09-19,2024-09-21,2024-09-28,2024-10-14,Hired,False,28,None
C00693,Product Manager,Sales,Referral,2024-10-19,2024-10-27,2024-10-30,,,Rejected,False,-1,After_Interview
C00694,Sales Executive,HR,LinkedIn,2023-09-14,2023-09-23,2023-10-05,,,Dropped,False,-1,After_Interview
C00695,Software Engineer,HR,Company Website,2025-06-30,2025-07-10,2025-07-23,2025-07-31,,Rejected,False,-1,After_Offer
C00696,Data Scientist,Product,Referral,2024-07-16,2024-07-18,2024-08-02,,,Rejected,False,-1,After_Interview
C00697,Data Scientist,HR,Referral,2025-03-06,2025-03-08,2025-03-15,2025-03-19,2025-04-03,Hired,False,28,None
C00698,Data Scientist,Tech,Company Website,2025-06-07,2025-06-13,,,,Dropped,False,-1,After_Screening
C00699,HR Manager,HR,Company Website,2024-09-03,2024-09-13,2024-09-26,2024-10-01,,Rejected,False,-1,After_Offer
C00700,Marketing Specialist,Marketing,Naukri,2024-03-14,2024-03-16,2024-03-24,2024-03-26,2024-04-12,Hired,False,29,None
C00701,Data Scientist,Marketing,Referral,2024-08-17,2024-08-25,2024-09-04,2024-09-05,,Dropped,False,-1,After_Offer
C00702,Marketing Specialist,Product,Naukri,2024-05-08,2024-05-14,2024-05-26,2024-06-01,,Dropped,False,-1,After_Offer
C00703,Data Scientist,Product,AngelList,2025-03-13,2025-03-14,2025-03-20,2025-03-28,2025-04-15,Hired,False,33,None
C00704,Software Engineer,Marketing,Naukri,2024-01-10,,,,,Hired,False,-1,None
C00705,HR Manager,Product,AngelList,2024-11-10,2024-11-18,2024-11-25,2024-11-30,2024-12-06,Hired,False,26,None
